"Place","Want to taste","Tasted","Rating","Review","Timestamp"
"Szechaun Mirchi","False","True","3","I dined in this time and got the Veggie Szechuan Fried Rice. I was kinda disappointed—the chili oil flavor was barely there and it definitely needed some salt. I also tried the Red Curry. It’s definitely not Thai red curry, but the taste is interesting—and not in a bad way. It did have some interesting choices of veggies though (there was okra in there). If I didn’t like the red curry, I’d be giving this 2 stars. ","2022-09-05 16:00:51.663612+00:00"
"Tenth Street Pasta & Pizza","False","True","4","We got the Classic pizza—as opposed to Square, Margherita, White—half cheese and half with mushrooms, olives, and onions. It’s pretty good thin crust pizza and it’s definitely better than the last pizza place I went to in Hoboken. I’m giving it four stars, but I’d be willing to give it three because of the awful service. When I called and placed my order, they said they’d text me when my food was ready. They never texted me…eventually I called them (at this point it had been about an hour since I ordered) and they said that it was ready. Who knows how long it had been ready for, but thankfully it was still somewhat warm when I got it, and it looked good","2022-08-05 20:53:56.987432+00:00"
"V{IV}","False","True","5","I ran into @vamsi here while picking up lunch…what a crazy coincidence. They have a bunch of unique dishes here, but I still ended up ordering the Basil Fried Rice. It tasted great and it was very flavorful. I asked them to make it spicy and they certainly delivered on that request. From what I could see, the interior looked a bit upscale…I appreciate that the prices don’t reflect that. There’s not much to say—it’s just some really good Thai food. ","2022-07-14 20:00:29.688613+00:00"
"Es Nautic Restaurante","False","True","3","Man I was so excited to finally try Paella, like what could go wrong with a dish with rice and seafood. This place was even recommended to us specifically for the Paella. Unfortunately though my dreams were crushed, and I just really didn’t enjoy it that much. I got the Paella de pescado y marisco (Fish and Seafood Paella) and I really liked the rice. It was very flavorful, probably in part due to being cooked with the seafood. The problem I had was with the seafood. The dish had mussels, fish, shrimp, prawns, and a lot of something else (I think it was squid). The seafood was over cooked and turned rubbery and there was just so much of it especially the squid (which I don’t like). This might be the first time where I ordered a seafood dish at a restaurant and there was just TOO MUCH seafood. 

On a more positive note, they serve this garlic aioli mayonnaise with the free bread appetizer and it is so good. ","2022-06-07 15:48:42.216181+00:00"
"Sakuramen","True","False","","",""
"Connie's Chicken and Waffles","True","False","","",""
"Bangkok 54 Restaurant","True","False","","",""
"IncrediBowl","True","False","","",""
"Good Fortune Chinese Restaurant","True","False","","",""
"Menya Hosaki","True","False","","",""
"Mama Tigre","True","False","","",""
"ICHIRAN","True","False","","",""
"Zooba","True","False","","",""
"Chennai Express","True","False","","",""
"Giano Restaurant","True","False","","",""
"Naya","True","False","","",""
"Sacco Pizza","True","False","","",""
"Poulette Rotisserie Chicken","True","False","","",""
"Kuxe Thompson","True","False","","",""
"Enoteca Maria","True","False","","",""
"Xi'an Famous Foods","True","False","","",""
"Baked by Melissa","True","False","","",""
"Mala House","True","False","","",""
"Prince Tea House","True","False","","",""
"Lenwich","True","False","","",""
"Daily Provisions","True","False","","",""
"Caffè Panna","True","False","","",""
"Valla Table","True","False","","",""
"Black Hog BBQ","True","False","","",""
"Egg Holic","True","False","","",""
"Thelewala Indian Cart Food","True","False","","",""
